	id	corpus	sentence	token	complexity	class	ppl_aspect_only
1188	3CO05SML7V5110WZN8XWF4LQ3OF0RT	europarl	The intention of this review was to ensure that Europe's vital tools were defending its workers and businesses against unfair trade and were continuing to work as effectively as possible, especially taking into account the dramatic changes in the global economy, where European businesses operate global supply chains, and where the mix of economic interests amongst European businesses is inevitably becoming more and more complex and difficult to judge and to call.	global economy	0.3157894736842105	2	5.831956386566162
1189	3XU9MCX6VOC8XAZD2V1AYSE50MZR24	europarl	Proof of this is that the First Deputy Prime Minster of the Spanish Government, María Teresa Fernández de la Vega - in this case acting as the representative of the Presidency of the Council of the European Union - will be attending the 'High-level segment', which is going to begin the Council's 13th session.	Spanish Government	0.3157894736842105	2	3493.052001953125
1190	35O6H0UNLSGJYJZNC9UZU8VQAFWJ55	europarl	I would like to inform the House that I have received a letter from the President of the European Council, Herman Van Rompuy, in which he informs me of the European Council's decision to consult the European Parliament on the proposal by the Spanish Government concerning the composition of the European Parliament and to seek Parliament's consent not to convene a Convention on this matter.	Spanish Government	0.33333333333333337	2	333.8766174316406
1191	3BAKUKE49HC18PHHJR1WT9408GLR1N	europarl	We are a long way from the unequal treatment of women on pensions and the remedies on which the Committee on Women's Rights and Gender Equality wished to predicate its report.	unequal treatment	0.3157894736842105	2	613052.125
1192	37NXA7GVST66R322LLOPEL2HRS3VLQ	europarl	We therefore demand the necessary clarification from the European authorities.	necessary clarification	0.3157894736842105	2	906.87939453125
1193	3QXFBUZ4ZKGQSWZ154H457VQH48GUG	europarl	The next item is the report by Mr Coelho, on behalf of the Committee on Civil Liberties, Justice and Home Affairs, on the draft Council decision on the application of the provisions of the Schengen acquis relating to the Schengen Information System in the Republic of Bulgaria and Romania (06714/2010 - C7-0067/2010 - 2010/0814(NLE)).	Council decision	0.3157894736842105	2	2569.868896484375
1194	39O0SQZVJN7FJBWJ87I5UJVDB2LR7K	europarl	Ladies and gentlemen, a tragic incident took place in the town of Nanterre in France on the night of Tuesday 26 March.	tragic incident	0.31666666666666665	2	3402.169921875
1195	3087LXLJ6MG4YARQWDX2YF770040FY	europarl	The powers recently obtained due to the entry into force of the treaty mean that Parliament engages in frequent, cooperative and effective discussions with our primary interlocutor, Baroness Ashton, who has the honour of acting as the new Vice-President/High Representative for the first time.	effective discussions	0.31666666666666665	2	37.930606842041016
1196	39I4RL8QGJH5BU0XA484D39XXRXH4T	europarl	I utterly condemn this act of barbarism that is unworthy of any civilised society.	civilised society	0.31666666666666665	2	18.805627822875977
1197	306996CF6WKESI0SNUF6TUZWQUJ1BL	europarl	I regret that, at the end of a very good consultation with Mrs Trautmann I am unable to request this, but this friendly consultation, the good result of the telecoms package, should not ultimately mean that we curtail citizens' rights en passant.	good consultation	0.3194444444444444	2	42.406150817871094
1198	308KJXFUJR6AIS79JZZK4PYL0VOAT7	europarl	Mr President, our speech takes exactly the same perspective.	same perspective	0.3194444444444444	2	9.01845645904541
1199	3FO95NVK5C0129GBWAGGPAR9YGYRS7	europarl	We therefore remain firmly committed to supporting the inclusive and sustainable development of all LDCs, which represent the poorest and weakest segment of the international community, and which are also characterised by their acute susceptibility to external economic shocks, natural and man-made disasters and communicable diseases.	acute susceptibility	0.3194444444444444	2	556.74609375
1200	3MYASTQBG7BVOJITM5WRPLV41RMQDB	europarl	On behalf of the European Parliament, and at a personal level too, I should like to express my sincere condolences to Alain Poher's family and also to the authorities of the French Republic.	French Republic	0.3214285714285714	2	9.459786415100098
1201	329E6HTMSW2BVOI1GB6IGQXJB85K3F	europarl	on a standard financial regulation for the executive agencies to be entrusted with the management of Community programmes	financial regulation	0.3214285714285714	2	5492.71240234375
1202	3VGZ74AYTGGU62I1JDW4B19KA41GC6	europarl	We hope for widespread involvement of civil society and social partners, not least because the economic crisis can worsen the already endemic and terrible problems such as unemployment and increasing migratory pressure, making this phenomenon even more difficult to manage.	social partners	0.3214285714285714	2	81.37012481689453
1203	3UDTAB6HH6ZVX00DTRXAOJLWX2990F	europarl	(FR) Multilingualism and promoting linguistic diversity are cornerstones of our day-to-day activities in the European Parliament.	linguistic diversity	0.3214285714285714	2	59.507957458496094
1204	3S1WOPCJFGTJU2SGNAN2Y213N8VJE6	europarl	In the course of European unification, linguistic diversity has gradually become less of a barrier and more of an opportunity.	linguistic diversity	0.38235294117647056	2	14694.55078125
1205	37S0QRNUFBGD1KM6J34BH2W3WU388C	europarl	This federal project for Europe will strengthen the expression of a true European identity and help spread our cultural and linguistic diversity across the world.	linguistic diversity	0.4833333333333333	3	5.239376544952393
1206	371DNNCG442WZ4EUM1F68YSQA7OT8M	europarl	(NL) Madam President, ladies and gentlemen, I concur with the rapporteur and the shadow rapporteurs that in order to underline the need for a worldwide agreement on environmental measures within the International Maritime Organization (IMO), a minor amendment of the text is needed.	worldwide agreement	0.32352941176470584	2	1579.1427001953125
1207	3NQUW096N688UWPZIKJTM3DK00KL90	europarl	Given all the differences that might exist between the groups and, above all, the different points of emphasis, I believe it would not be honourable to deny that the Commission has made some genuine progress.	genuine progress	0.32352941176470584	2	438.53570556640625
1208	3VDVA3ILIDFAJZ833G7KU5QT67B1G2	europarl	I would like to sincerely thank all the Quaestors for the fact that they granted my request to present the legality, not the expediency but the legality, of the system of mandatory voting, financial discipline and the fiscal consequences of this to the legal adviser, in whom I have a great deal of trust.	financial discipline	0.32352941176470584	2	190477.171875
1209	3MWOYZD5WVO1PJWQWMIQWLCY0U6NOI	europarl	In addition to biological factors, and the fact that women and girls are much more susceptible to becoming infected with HIV, social and economic factors arising from gender inequality and the neglect of their rights also play a part.	biological factors	0.32352941176470584	2	43050.65234375
1210	3VW0145YLYCH6QKT48BLBA6CWAMJMV	europarl	Colleagues may differ as to whether the trialogue text is an improvement on the original report, but at least there is a trialogue agreement and history will be the best judge of that.	original report	0.32352941176470584	2	7.798054218292236
1211	37NXA7GVST66R322LLOPEL2HRS3LVG	europarl	A home is usually the largest purchase made in a lifetime, and the related mortgage is the most important financial obligation most people ever have.	financial obligation	0.32352941176470584	2	11.481683731079102
1212	33EEIIWHK77HI0IFDQWLV71B1YQVQF	europarl	I mentioned at the end of my speech on Pinochet that I feared that the British Government was about to do a deal to let him go.	British Government	0.32352941176470584	2	386.6664733886719
1213	3EN4YVUOUCSS02JXIFDUMRMA3E6JXF	europarl	This should come on stream shortly in line with the Committee's needs, and I hope that the work of the Committee will help prepare the ground for the overall solution of the long-lasting conflict in Cyprus.	overall solution	0.32352941176470584	2	1736.671142578125
1214	373L46LKP76MG2KQJWY5WXE875RJKQ	europarl	Without a well-trained and motivated health workforce throughout the EU, the financial sustainability of European health systems will be threatened and health inequalities will increase.	health workforce	0.32352941176470584	2	1162.3497314453125
1215	3UXQ63NLAAMRIP4WG4XPD98AO0NLBA	europarl	Presentation of the work programme of the Swedish Presidency (debate)	Swedish Presidency	0.32352941176470584	2	952.822265625
1216	3MDKGGG61QN9VQV6TMI8OKWZ4CYT60	europarl	We are proposing that this House should use the Union flag in all its meeting places and on the most formal occasions, for example, at constituent sittings or when receiving heads of state.	formal occasions	0.32352941176470584	2	92.77622985839844
1217	39RRBHZ0AU1QWSJ60MFYM0DF61BVZ9	europarl	It is the security of our common space that, without being imposed, guarantees and underpins freedom in a balanced society.	balanced society	0.32352941176470584	2	6998.3837890625
1218	3T8DUCXY0N6WD9X4RTLK8UN1UD6T9B	europarl	(FR) Mr President, through a ruling given on 19 March, the Court of Justice of the European Union has just declared that the majority of our Parliament violated a clear rule of law by refusing to defend my immunity on the basis of Article 10 of the international protocol, as requested by my foreign colleagues, led by Mr Romagnoli.	foreign colleagues	0.32352941176470584	2	827.055419921875
1219	3KVQ0UJWPXL543ZMJ8DEJYPYCB5W5D	europarl	All this has been documented by international organisations including Amnesty International, the United Nations and admirable Israeli organisations such as B'Tselem and Hamoked, and by Palestinian organisations such as Addameer and Defence for Children International.	Palestinian organisations	0.32352941176470584	2	120.5763931274414
1220	322ZSN9Z5GKVG3RSAYPTRMCL8NAT41	europarl	the oral question to the Commission by Cornelis de Jong, on behalf of the GUE/NGL Group, on violation of the freedom of expression and discrimination on the basis of sexual orientation in Lithuania - B7-0804/2010), and	oral question	0.325	2	38536.10546875
1221	3MDKGGG61QN9VQV6TMI8OKWZ4EGT6M	europarl	the oral question to the Commission on the reintegration of breast cancer patients into the job market and use of social funds for continued training of health professionals in the field of breast cancer, by Mr Andersson and Mrs Jöns on behalf of the Committee on Employment and Social Affairs - B6-0433/2006),	oral question	0.325	2	38536.03515625
1222	36JW4WBR06KF9AXMUL4N476OMH6HFH	europarl	This marked them out as a special generation among all the European generations that had gone before.	European generations	0.325	2	2485.6484375
1223	362E9TQF2HQLJ541BNSQM47FN9LGI8	europarl	Bangladesh suffered 15 years of military dictatorship and, although civilian government was restored in 1990, the country is far from having a true democracy.	civilian government	0.325	2	358.6903991699219
1224	3W3RSPVVGSR6EOD2GVEKIZ0YDNCLUD	europarl	We are, then, dealing with digital technology, which is present everywhere all the time.	digital technology	0.325	2	22039.115234375
1225	3R0WOCG21M9NGCPA3EGWZMST4CSDU3	europarl	The next item is the report (A5-0229/2003) by the Earl of Stockton, on behalf of the Committee on Petitions, on the annual report on the activities of the European Ombudsman for the year 2002 [C5-0271/2003 - 2003/2068(INI)].	annual report	0.32608695652173914	2	3053.801025390625
1226	3BS6ERDL9372E1Z97WITJGED1QA6DU	europarl	Mr President, Commissioner, ladies and gentlemen, let me first thank the European Commission for its communication and the excellent cooperation we have had together.	excellent cooperation	0.328125	2	171.5885009765625
1227	36MUZ9VAE626RGSODE1RV46QIOYDEM	europarl	As I see it, the European Parliament does not have any power in this particular case, and its Rules of Procedure, paragraph 2(2) of Annex XVII of which stipulates a vote by secret ballot, are not in line with the Treaty.	secret ballot	0.328125	2	190.31019592285156
1228	3M0556243SK7J6JXXJZ09R3K8TFNFW	europarl	Perhaps the European Commission does not attach the required importance to matters of trade between Poland and Russia, and gives priority to other interests of the European Union and other countries.	European Commission	0.32894736842105265	2	10221.955078125
1229	356ZPKYPUHHDMIC5IO4G21FVEJ6PYR	europarl	For the European Commission, the summit was a useful event for three reasons.	European Commission	0.44565217391304346	3	3870.5810546875
1230	3S8APUMBJXJ5IXU0UTURIW3QR41BFV	europarl	Mr Almunia is not here, but I ask Mrs Wallström to give very strong support to the new proposals the European Parliament is making to improve the economic situation of all our citizens.	economic situation	0.32894736842105265	2	131.58273315429688
1231	388CL5C1RJN1927IGW7LZKB8JDSLHQ	europarl	Appointments to parliamentary committees (vote): see Minutes	parliamentary committees	0.32894736842105265	2	3322.47802734375
1232	3R5OYNIC2C9H5WDB8IHHUKNGZHOTP6	europarl	This work took several months and included a public hearing with valuable contributions being made by members of both parliamentary committees and external guests, particularly social organisations.	parliamentary committees	0.4117647058823529	3	3782.92431640625
1233	3IJ95K7NDXCDX6FS835IRC3W98FGNO	europarl	In my view, it would be improper - or would at least be a biased interpretation - to allow a simple majority to amend the responsibilities of the parliamentary committees, or for that matter to remove the essence of those committees where this relative majority would not assume the Chair.	parliamentary committees	0.4285714285714286	3	352.38360595703125
1234	3FCO4VKOZ4DQA7REM1Y5VCWUWDVE7U	europarl	This is because it does not describe, at least in general terms, both the necessary funding by the European Union and the cofinancing by Member States or other organisations.	general terms	0.32894736842105265	2	23.322668075561523
1235	3TL87MO8CMPHV6GCL6JLWZZV3YFLFS	europarl	Rather than elaborating on the positive aspects of the Martens Report, I would like instead to touch on three key points that the report highlights for improving the EU-African Union partnership.	positive aspects	0.32894736842105265	2	2012.4365234375
1236	30UZJB2POHC8D5XY9O2CE1E1EIA35D	europarl	Support for rural development by the European Agricultural Fund for Rural Development (EAFRD) (	rural development	0.3295454545454546	2	113837.2109375
1237	3L2OEKSTW9ASGQDOW725GFK5P968YQ	europarl	- Madam President, my group, ALDE, welcomes the measures taken in the interests of religious minorities by the government of Pakistan since November 2008, and supports the efforts of the Federal Minister for Minorities in establishing a network of local inter-faith harmony committees to promote dialogue between religions.	religious minorities	0.33333333333333337	2	9884.7412109375
1238	3P6ENY9P79WZJ1ZCVTA874JG29YHI8	europarl	I am sure we all agree that the terrible scourge of hunger in the world casts shame on all those who are in a position to prevent it.	terrible scourge	0.3375	2	8688.880859375
1239	3HEADTGN2PSHU1XFQ5LL0XBGXKSRVC	europarl	The three months of constant debates, with more than 2 000 experts and NGOs, resulted in the Zaragoza Charter, which precisely reflects the state of the debate between Mexico 2006 and Istanbul.	constant debates	0.3382352941176471	2	1262.0418701171875
1240	3ZFRE2BDQ9EI0HO101GGALA0MCIXZD	europarl	In this context I would like to ask whether our own Security Service and the Belgian authorities are prepared for incidents of this kind.	Belgian authorities	0.3392857142857143	2	474.57073974609375
1241	3HRWUH63QU2FH9Q8R7MRNFC7JZ1N5D	europarl	It is important for the EU itself, for competitiveness and for how we are able to hold our own in the world, but it is also important for individuals that we have high quality vocational education in the EU.	vocational education	0.3392857142857143	2	3599.890625
1242	3ZVPAMTJWN3YC47K1AMZ0W86A54RGN	europarl	the proposal for a Council Regulation amending Regulation (EEC) No 3950/92 establishing an additional levy in the milk and milk products sector (COM(98)0158 - C4-0296/98-98/0111(CNS)); -A4-0496/98 by Mr Fantuzzi, on behalf of the Committee on Agriculture and Rural Development, onI.the proposal for a Council Regulation amending Regulation (EEC) No 1766/92 on the common organisation of the market of cereals and repealing Regulation (EEC) No 2731/75 fixing standard qualities for common wheat, rye, barley, maize and durum wheat (COM(98)0158 - C4-0292/98-98/0107(CNS))II.	common organisation	0.3392857142857143	2	238.7680206298828
1243	3CO05SML7V5110WZN8XWF4LQ3OFR0K	europarl	How would the Council assess the situation of the ethnic minorities in Serbia, especially the Albanian community in the Preševo Valley, where civilians have again come under attack?	Albanian community	0.3421052631578947	2	8.590846061706543
1244	3VDI8GSXAFTSUZSO21GZ9FD1KDG8GS	europarl	Firstly, I would say that this should not be taken as a criticism, but this lengthy period shows how European legislators have dealt very earnestly with this complicated subject and how close consumer protection lies to our hearts in Europe.	consumer protection	0.3421052631578947	2	131901.4375
1245	3D1UCPY6GG9R0NG07M9FQLOSG8B38F	europarl	Some very ambitious aims are to be set for the Member States.	ambitious aims	0.34375	2	871.59521484375
1246	3P7RGTLO6EDBF9HMPQLS3YBPHIXAK1	europarl	Let me make it clear, on behalf of the Group of the European People's Party (Christian Democrats) and European Democrats, that we endorse the criticism.	European People	0.34375	2	45.092567443847656
1247	32TZXEA1OLKU7JFJ8F5JLGTQG2214F	europarl	We must not, however, underestimate the challenges that we face and that require a Europe-wide response: the increasing age of our populations, the damage done to the environment and the effects of climate change, the need to adapt our economy to the competitive context of globalisation, and the threats to our peace and security.	competitive context	0.34375	2	5253.7138671875
1248	3538U0YQ1FU0F2QNF0FL0D5E3CO3FW	europarl	The Tuberculosis Vaccine Initiative (TBVI) is an initiative that aims to create effective vaccines with a view to protect developing countries at an affordable price.	effective vaccines	0.34375	2	334.4065246582031
1249	3TD33TP5DL2AM6DSJD8Z4VSZUOOBAI	europarl	- (IT) Mr President, ladies and gentlemen, we put a simple question to 47 Members from different political groups: what are the Council and the Commission intending to do about the violations of international conventions by the Israeli authorities as regards Palestinian prisoners?	Israeli authorities	0.34523809523809523	2	13.373939514160156
1250	3VDI8GSXAFTSUZSO21GZ9FD1KDGG80	europarl	That is not a fault of the parliamentary secretariat; unfortunately it is my mistake.	parliamentary secretariat	0.3472222222222222	2	14912.609375
1251	3QREJ3J433XSBS8QMHAICCR0BUWKLT	europarl	In both Israel and the Palestinian territories, there have been tremendous changes in the political landscape.	Palestinian territories	0.3472222222222222	2	5.563140869140625
1252	3H5TOKO3D9JPE5GGELH0GCK7ODH64H	europarl	We support the Palestinian President's decision to announce a state of emergency and appoint an emergency government in order to be able to resolve as soon as possible the political crisis in the Palestinian territories.	Palestinian territories	0.45	3	611.5901489257812
1253	3B623HUYJ4QVK41FX1AGYTW48OA8SC	europarl	Moreover, by flying the EU flag as the only embodiment of our Union in that large and important area, the EUBAM Mission is a very efficient ambassador for our institutions, thus contributing to the concrete implementation of both our security strategy and our neighbourhood policy there.	efficient ambassador	0.3478260869565217	2	344.4051818847656
1254	3M93N4X8HKNK4LXYO577NJ5IOZ4JS7	europarl	On the one hand, this means that we expect industrial policy to be integrated in such a way, Mr Tajani, that it becomes the focal point of legislative initiatives within the European Union.	legislative initiatives	0.35	2	25869.23046875
1255	3A3KKYU7P3H3CAKSB7U0000KY6VWM3	europarl	A legislative initiative that is, understandably, addressed to and set out before the Commission, which is the EU body with capacity for legislative initiatives.	legislative initiatives	0.4583333333333334	3	16646.693359375
1256	3R6RZGK0XFCQR29140DF8T4D077VYI	europarl	At the same time the Commission has started disciplinary proceedings against one official suspected of involvement.	disciplinary proceedings	0.35	2	6212.48828125
1257	3QMELQS6Y5BWFBIEPXDDO5VHGR1R6L	europarl	We are spending twice that simply on this one item of our gross contributions to the EU budget.	EU budget	0.35	2	74.05342102050781
1258	3TZ0XG8CBUKDFP5GOVAPHYREG0L891	europarl	However, I should like to inform you that I have, of course, on behalf of the European Union, expressed our sincere condolences and deepest sympathy to the President of El Salvador in the tragedy which has struck his country.	sincere condolences	0.35	2	47.94660949707031
1259	3PN6H8C9R4Q313BCX9Z5ZLGZX90DAR	europarl	During more than half a century, our Europe exported wars and totalitarian ideologies across the rest of the globe.	totalitarian ideologies	0.35	2	1237.8306884765625
1260	37SDSEDIN92VQK2LKIVW2S9VIOY18M	europarl	Two world wars; two totalitarian ideologies; strife and suffering.	totalitarian ideologies	0.5375	3	1129.21044921875
1261	3TL87MO8CMPHV6GCL6JLWZZV3YFFLM	europarl	It is we, the elected representatives of all European regions, who will do this.	European regions	0.3522727272727273	2	1533.8154296875
1262	324N5FAHSXBV7XKK0LCOZLP22SYVKN	europarl	As I stated here this morning, the aim of the enlargement debate is to consolidate the commitments that we have now made to Croatia and Turkey, who are now engaged in membership negotiations, and to the countries of the Western Balkans.	enlargement debate	0.35526315789473684	2	414.14434814453125
1263	3ZVPAMTJWN3YC47K1AMZ0W86A54GRC	europarl	As with most conflicts, it is the civilian population who have suffered most from militia raids, the destruction of villages, scorched-earth policies and forcible displacements.	forcible displacements	0.35526315789473684	2	85.21414947509766
1264	32L724R85LKRWIX0E6IDGDL7O08IPE	europarl	We also want to retain public influence, because that means that European citizens can also have genuine political influence.	public influence	0.3571428571428571	2	1209.0111083984375
1265	3FHTJGYT8N0D0RR5OIIAV18R9NGGPK	europarl	We must diversify, and this includes diversification within the area of renewable energies.	renewable energies	0.3571428571428571	2	663.2919921875
1266	363A7XIFV4MPVKBYOUZZ57M6XG4AVN	europarl	It also presented three draft negotiating mandates for the conclusion of agreements with Canada, the United States and Australia, all three with identical content.	identical content	0.3571428571428571	2	1927.7373046875
1267	3XABXM4AJ15J7OM25XLB3TH3Q0P8QN	europarl	Broad public consultation and an impact assessment have illustrated that integrating this institution into European initiatives would help to improve the image and credibility of the label, provided that it is based on clearly predefined criteria and emphasises the symbolic, rather than the aesthetic, nature of a monument or site; in other words, it would make a statement that European history is the result of a rich and mutually complementary common cultural heritage and that the European Union is rooted in strong values, such as freedom, democracy, respect for human rights, cultural diversity, tolerance and solidarity.	cultural diversity	0.3586956521739131	2	13.493468284606934
1268	3YO4AH2FPDK1PZHZAT8WAEBL72DQ0I	europarl	The Europe of today is great: it owes its greatness to its achievements, to its potential, to its proud contribution to peace and international law, but it owes its particular greatness to the specific technical expertise which it has brought to bear, overcoming every crisis, clash of interests and difference in vision by applying a common method, common rules and a common approach to adjusting both method and rules to the realities of a changing world.	technical expertise	0.3586956521739131	2	6893.88671875
1269	335HHSX8CD5IBQJQ3F9XG733A4QHD6	europarl	Madam President, Commissioner, honourable Members, as 2010 is the European Year for Combating Poverty and Social Exclusion, we are obviously well aware that the challenge posed by poverty does not stop at the Union's borders nor can it be resolved exclusively within them.	honourable Members	0.359375	2	249.53125
1270	3P520RYKCH6SCZAHO8YD1A41RVUU5C	europarl	by Crescenzio Rivellini, on behalf of the Committee on Budgetary Control, on discharge in respect of the implementation of the European Union general budget for the financial year 2009, Section IV - Court of Justice (SEC(2010)0963 - C7-0214/2010 -;	financial year	0.3611111111111112	2	12.41837215423584
1271	33P2GD6NRNSQPWP0VWVKKKYTUDNHKJ	europarl	In practical terms, more vigorous development and positive progress towards cohesion have begun to take place in countries that have already acceded to EU membership and are receiving cohesion funds.	practical terms	0.3611111111111112	2	9439.8251953125
1272	3YGE63DIN8X69WDLM27223T7V3U0WW	europarl	This worrying level of EU dependence on imports is the result of a double phenomenon: firstly, there has been a decline in EU production, and, secondly, the EU market has been increasingly opened up to imports, as a result of the trade policies conducted by the Commission in the course of the last decade.	EU dependence	0.3611111111111112	2	4188.3740234375
1273	3ZC62PVYDHATVMOMZJSVD0UPECKXXG	europarl	Let me recall some of the elements on which there was clear agreement and which, if adopted, would bring many improvements to the legislation currently in place: a centralised procedure for approval of novel foods which streamlines the authorisation process while maintaining food safety; a definition of 'nanomaterials' and the obligation for pre-market approval, and a labelling requirement for all food ingredients containing nanomaterials; a simplified procedure applicable to traditional foods from third countries, to facilitate EU market access for these products; and the need for food business operators to share scientific data, where tests on animals are involved, in order to limit animal testing where possible.	traditional foods	0.3611111111111112	2	2737.659912109375
1274	3TZDZ3Y0JS6V4PLVPA1A2O462UG19B	europarl	Above all, however, we in the European Parliament must acknowledge the gratitude Europe owes him for its reunification; his messages of peace and freedom undoubtedly had an enormous influence on the fall of the Communist system: firstly in his own country, Poland, and then in all the other countries of Eastern Europe.	enormous influence	0.3611111111111112	2	9.554208755493164
1275	338431Z1FLFM4HOIPTZ755H81RVROA	europarl	I should like to know whether, in these cases, the above sum will be added to their allowance or not.	above sum	0.3625	2	2708.48388671875
1276	33W1NHWFYHLBJ0FHVRFJLIPU9GVTZR	europarl	Request for the waiver of parliamentary immunity: see Minutes	parliamentary immunity	0.3625	2	29920.53125
1277	3MWOYZD5WVO1PJWQWMIQWLCY0U6ONJ	europarl	Request for waiver of parliamentary immunity: see Minutes	parliamentary immunity	0.5735294117647058	3	29934.62890625
1278	33QQ60S6ASITHSOGR2S1KF8AANJU0R	europarl	The new regulation and the new system of delegated acts gives us very wide powers.	delegated acts	0.3625	2	16155.529296875
1279	3SBX2M1TKDNIONZ0TUVYMH1YOETQ4Y	europarl	The next item is the Commission statement on the dramatic consequences of the 'Klaus' storm in Southern Europe.	dramatic consequences	0.3625	2	93611.5390625
1280	388FBO7JZRTDJX0S29ROYCA0E45NYT	europarl	Without the constructive and very open collaboration with both the Commission and with the Belgian Presidency of the Council, it would not be possible to conclude this package tomorrow.	open collaboration	0.3666666666666667	2	267.3496398925781
1281	3OPLMF3EU5NTJYTTJU2Y44845P1NL1	europarl	Although the recovery is small, ultimately it is recovery, and in particular it must mean industrial activity.	industrial activity	0.36764705882352944	2	26094.984375
1282	3XEDXEGFX3OFEWJ4XOOZESZC8WLK0K	europarl	At the time I could not get a majority of Parliament behind a revolutionary reform; everyone was speaking about evolution.	revolutionary reform	0.36764705882352944	2	6744.3515625
1283	34HEO7RUG6UX2DUHFAUP4AX3CARRAB	europarl	Mr President, ladies and gentlemen, we are discussing here today a subject of an extremely technical nature, of the type which, at first sight, appears to refer purely to issues involving the adoption and transposal of procedures and terminology within the European Union, which is the political framework to which they are to be adapted, as is the case with certain instruments in the statistical field.	technical nature	0.36764705882352944	2	2616.14404296875
1284	3YCT0L9OMM9GNBOJ33ZZGQMZXJ9NSF	europarl	I therefore appeal to the President of this House and the President of the Commission for them to stand surety for immediate compensation from the U.S. authorities, and this is in order to uphold the rights of the victims' families.	immediate compensation	0.36764705882352944	2	34100.81640625
1285	3OREP8RUT2BBWXQV5D090H32SJ1BGU	europarl	Also, while we are at it, why not have a geo-satellite positioning system so we always know exactly where we are on the roadmap and can better plan the journeys we want to take together by the most efficient and comfortable route?	comfortable route	0.368421052631579	2	42.215797424316406
1286	31MCUE39BKM6T2MIQKL3IY5Q4RO3GV	europarl	Living in their palaces and chancelleries, surrounded and cocooned in their motorised convoys, their chauffeured cars and their official banquets, they will not be paying the price that our constituents will as a result of these economic policies.	motorised convoys	0.368421052631579	2	748.4367065429688
1287	37SOB9Z0SSXMFU0J1BIJVQAY08A3L1	europarl	Sustainable mobility (vote)	Sustainable mobility	0.368421052631579	2	7646.572265625
1288	3THR0FZ95PTB1JT5K92BJT89VZ6LOE	europarl	Imposing a gradual ban on them cannot be a realistic solution for tackling the problem.	gradual ban	0.368421052631579	2	38858.3203125
1289	3E22YV8GG16JAJ8RBMV5LLHOAZ2NPZ	europarl	Control of the budgetary implementation of the Instrument for Pre-Accession Assistance (	budgetary implementation	0.368421052631579	2	113494.125
1290	3KQC8JMJGCSKTYHTAQ3L3YHRJR1H38	europarl	Control of the budgetary implementation of the Instrument for Pre-Accession Assistance (short presentation)	budgetary implementation	0.4166666666666666	3	113494.125
1291	3XAOZ9UYRZR1WO2H6CCWOJUVCUJQ1L	europarl	Firstly, there is an analysis of the budgetary implementation of the budgetary management practices within the specific financial headings.	budgetary implementation	0.44565217391304346	3	17101.01171875
1292	36GJS3V78VQHEGO7T5DQY5MF0OAJGN	europarl	Elsewhere, Juán Priede Pérez, the only Socialist councillor in the village of Orio in the Basque country, was murdered by two terrorists on 21 March.	Socialist councillor	0.368421052631579	2	5654.45849609375
1293	3SX4X51T809U5021NIDLAFSY1N7AOL	europarl	Financing instrument for development cooperation (vote)	development cooperation	0.368421052631579	2	885.2803344726562
1294	302OLP89DZ7TWB5YXD4UFFYHC9OACO	europarl	The next item is the short presentation of the report by Franziska Keller, on behalf of the Committee on Development, on EU policy coherence for development and the 'Official Development Assistance plus' concept.	policy coherence	0.375	2	29.36253547668457
1295	3R5LWXWHR08I90TWA9SRPEUUBMOXGO	europarl	Europe is faced with a tough task as it will need to tackle, apart from the impact of the current crisis, other major challenges as well, such as adapting to globalisation, demographic changes, climate change and energy security problems.	demographic changes	0.375	2	335.3254699707031
1296	3HXK2V1N4KFH8KQZMK7YZO0YYDOG2X	europarl	It is important that we have dissuasive and reactive mechanisms.	reactive mechanisms	0.375	2	5512.34375
1297	3L21G7IH47WA5QT3XMTQ15XXB3ZY1V	europarl	It is also an ambitious undertaking that is part of a wider political context, namely the current negotiations on the energy/climate package in Europe and the current negotiations taking place around the world on the fight against climate change.	ambitious undertaking	0.375	2	1727.2562255859375
1298	3AFT28WXLF29BILZZ65YRDGHEVCOI3	europarl	Evidently it is not enough for this Parliament that every year tens of millions of euro of European tax money disappears into the bottomless, corrupt and anti-Western pits of the Palestinian Territories.	Palestinian Territories	0.375	2	3098.121826171875
1299	3C8QQOM6JP115XI2MEP6ZWCNJQ7LIJ	europarl	Mutual assistance for the recovery of claims relating to certain levies, duties, taxes and other measures (codified version) (vote)	Mutual assistance	0.375	2	89.19573211669922
1300	33EEIIWHK77HI0IFDQWLV71B1YQQVA	europarl	Participation of undertakings, research centres and universities in indirect actions under the framework programme of the European Atomic Energy Community (	indirect actions	0.375	2	70871.9296875
1301	3MGHRFQY2LPAY18L13PQN0EN6DD0YI	europarl	Where the English version has 'calls upon regional authorities to establish special administrative commissions', it says, 'invita le autorità regionali a istituire tribunali amministrativi speciali'.	regional authorities	0.375	2	36790.94921875
1302	3J6BHNX0U9SIZSBBYUQXP4VPGPWKNV	europarl	When the European Arrest Warrant was passed as a framework decision, the European Parliament always made it perfectly clear that, on the one hand, the conditions for applying the European Arrest Warrant are relatively strict, so that it should apply only to really serious crimes, that it should be applied in a proportionate way, and that the procedural standards in the European Union should be harmonised at the same time.	procedural standards	0.375	2	1180.0643310546875
1303	31KPKEKW4ADELTFARBB6FPGML2CB0R	europarl	Thirdly, the unspent appropriations from the current financial year should preferably be handed over immediately.	unspent appropriations	0.3804347826086957	2	99.98455810546875
